Kommentar-ID;Artikel-ID;Datum;Titel;Anzahl_Kommentare;Problematisierung;Lösungsvorschlag;Anzahl_Lösungsvorschläge;I_Ausführlichkeit;Konstruktive_Wortwahl;Mitigation/Adaption;Bürger_innen;II_Ausführlichkeit;Kommentar;User-Name;Lösungsansätze;Haltung_Lösungsansätze;Haltung_Klimakrise;Adressat_in;Lob;Kritik;Beleidigung_Inzivilität;;;;
FAZ_011_012;FAZ_011;221106;Wie der Kampf gegen den Klimawandel gelingen soll;64;1;1;2;1;2;9;2;2;"Wetten, daß über die Überbevölkerung als Ursache kein Wort verloren wird?

Es ist nicht mal der CO2 Verbrauch*
ABER: Die Flut an Menschen braucht PLATZ, und der geht der Natur verloren.

Wie viel Sonnenstrahlung absorbiert eine Endlose STADTschaft aus Beton, Slums, Strassen, Industrie im Vergleich zu LANDschaft (Wald, Steppe, Flussdeltas, Wüste)?

Wieviele Hühner/Schweine Rinder braucht man für 8Mrd Menschen, wie viele hätte man für 4 Mrd gebraucht (1 Mrd Rinder weltweit erzeugen Methan für 2,2 Gto CO2 Äquivalent**

MUSS Nigeria wirklich von jetzt 220 Mio Einwohnern auf 400 Mio in den nächsten 30 Jahren wachsen (5,24 Geburten je Frau!) ***

* Zuhause macht ein Bewohner des globalen Südens ca. 2to CO2/Jahr, in DE dann 9 to (Kaltes Nordland mit viel Industrie, Intensivlandwirtschaft/Wintervorräte & Arbeitsteilung (komplexe Infrastrukturen).

** 300-400l Methan/Rind pro Jahr, CO2 Faktor ca. 20

***https://de.wikipedia.org/wiki/Liste_der_L%C3%A4nder_nach_Geburtenrate";BranStark;4;9;1;2;4;4;3;;;;
FAZ_011_013;FAZ_011;221106;Wie der Kampf gegen den Klimawandel gelingen soll;64;1;1;2;1;2;9;2;2;"< Es gilt als wahrscheinlich, dass Bundeskanzler Olaf Scholz (SPD) . . . . Pläne vorstellt. >

Na bravo, welch ein Auftackt! Die Weltbevoelkerung haelt den Atem wegen dieser Plaene des Kanzlers.

Und dann erst die 'Energiepartnerschaften', Gebilde von Konferenztischen der Technokraten.";Rolf Siegen;1;3;2;1;4;4;1;;;;
FAZ_011_014;FAZ_011;221106;Wie der Kampf gegen den Klimawandel gelingen soll;64;1;1;2;1;2;9;2;2;Die Opposition in Deutschland liefert leider gar keinen Beitrag, die Ziele in Deutschland zu erreichen. Die Union fordert nur härtere Strafen für Klimaaktivisten. Wie und dass die von ihrer Regierung völkerrechtlich eingegangenen Ziele erreicht werden - dazu kommt gar nichts.;Sina Hanns;4;9;1;1;4;4;3;;;;
FAZ_011_015;FAZ_011;221106;Wie der Kampf gegen den Klimawandel gelingen soll;64;1;1;2;1;2;9;2;2;"Ach übrigens: je sauberer die Luft wird, desto wärmer wird das Klima, schoin gewußt? *

Grund: Weniger Staub/Ruß Partikel in der Luft, die die Sonneneinstrahlugn bremsen.

""Saubere Luft macht Forschern Sorge
Die Luft auf der Erde ist klarer geworden, so dass mehr Sonnenlicht den Erdboden erreichen kann, berichten Schweizer und amerikanische Forscher. Doch das ist nicht unbedingt eine gute Nachricht. Möglicherweise verstärkt die saubere Atmosphäre den Treibhauseffekt.""

*https://www.spiegel.de/wissenschaft/natur/klimawandel-saubere-luft-macht-forschern-sorge-a-354836.html";BranStark;4;9;1;9;4;4;3;;;;
FAZ_011_016;FAZ_011;221106;Wie der Kampf gegen den Klimawandel gelingen soll;64;1;1;2;1;2;9;2;2;"""Wie der Kampf gegen den Klimawandel gelingen soll""

- Durch Massnahmen, die sich nur denen erschliessen, die daran glauben.

Wie der Kampf gegen den Klimawandel gelingen kann?

- Gar nicht unter den gegebenen und erhaltenen Umständen (anhaltendes Wachstum der Bevölkerung, Erhalt und Wachstum des Energiebedarfs in der Welt, Umgang mit Ressourcen, Wasser, etc.)";Christian Albrecht_18998;1;3;2;2;4;1;3;;;;
FAZ_011_017;FAZ_011;221106;Wie der Kampf gegen den Klimawandel gelingen soll;64;1;1;2;1;2;9;2;2;"40000 Besucher auf Staatskosten beleben den ägyptischen Tourismus - das ist Klimarettung anno 2022.
Man könnte es auch Umverteilung nennen, denn nur darum geht es.";Hubert Klar;1;3;9;2;4;4;3;;;;
FAZ_011_018;FAZ_011;221106;Wie der Kampf gegen den Klimawandel gelingen soll;64;1;1;2;1;2;9;2;2;"Ausgerechnet Ägypten, in dem die Bevölkerung von 1960 bis 2021 von 26,6 auf 104 Millionen Einwohner gestiegen ist und das jetzt eine komplete neue Hauptstadt in die Wüste setzt. Extrem verschwenderischer Verbrauch beschränkter Ressource. Entsorgung von Müll und Plastik ins Mittelmeer.

Dann Pakistan: von einem der waldreichsten zu einem sehr kargen Land mit außer Kontrolle geratener Bevölkerung. Gleichzeitung Atomwaffen.

Die entwickelte Welt muss diesen Ländern unmißverständlich klar machen, dass sie ihren demografisch und militärsch expansiven Lebensstil den vorhandenen Ressourcen anpassen müssen. Handaufhalten für selbstverschuldete Problemlagen kommt nicht in Frage!";Otto Rühle;3;9;1;2;4;4;1;;;;
FAZ_011_019;FAZ_011;221106;Wie der Kampf gegen den Klimawandel gelingen soll;64;1;1;2;1;2;9;2;2;">>Wie der Kampf gegen den Klimawandel gelingen soll

Er wird nicht gelingen. Das zeigen die hier geposteten Kommentare. Der Zug ist abgefahren.";Diffeomorphismus;4;9;2;6;4;1;3;;;;
FAZ_011_020;FAZ_011;221106;Wie der Kampf gegen den Klimawandel gelingen soll;64;1;1;2;1;2;9;2;2;Wer kommt für die Schäden des Klimawandels auf? Jedes land, jeder Politiker und die Mehrheit der menschheit weiss seit vielen jahren, dass sich das Klima ändert. Daher hatte jedes Land schon Zeit etwas zu tun um seine Bevölkerung etwas zu schützen. Dörfer direkt am Strande, Hotels direkt am Strande, der ja bald vom Klima verschluckt wird...weshalb wurden dies nicht schon weiter ins Landesinnere verfrachtet? Ach ja..die Touristen wollen den Strand direkt vor dem Hotelzimmer, der Terasse...die Zeit rennt nun etwas davon, weil kaum ein Land, kaum ein Politiker wirklich gute Entscheidungen getroffen hat. Jetz scheint die Hose feucht zu werden...1.5ºC als Ziel...schreibt einen Antrag an Petrus, Zeus und den lieben Gott, wie auch immer dieser in anderen Breitengraden genannt wird...es wird nicht helfen, das Klima zu stoppen. Baut eine spezielle Glaskuppel und überspannt die Erde damit, baut Schalter zur Regulierung des Klimas ein...herrliche Zeiten stehen uns bevor...;Uwe Wagner;3;3;2;2;4;4;3;;;;
FAZ_012_001;FAZ_012;221012;Bei der Klimakrise reichen gute Vorsätze nicht;3;1;1;4;1;1;1;1;2;Der nächste Winter wird einigen die Flausen austreiben. Dann kann man sich vielleicht mal wieder auf Problemlösungen für relevante Probleme konzentrieren. Literatur? Über Verkehrswende? Na hoffentlich wird da auch einwandfrei gegendert, sonst liest das ja keiner.;Volker Alsheimer;1;3;3;7;4;1;3;;;;
FAZ_012_002;FAZ_012;221012;Bei der Klimakrise reichen gute Vorsätze nicht;3;1;1;4;1;1;1;1;2;"Ja, das Verhalten muss geändert werden.
Aber das Klima kann man nicht ändern, denn man kann es nicht einmal vorhersagen, eine gezielte Änderung ist damit unmöglich.
Auch in der aktuellen Energiekrise werden Logik-Defizite der politischen Elite deutlich.
Mein Vorschlag: Ganz ganz schnell umdenken, oder Gelbe Seiten nehmen, jemand suchen, der mindestens das Niveau des 20. Jahrhunderts hat...";Hubert Klar;1;3;2;1;4;4;2;;;;
FAZ_012_003;FAZ_012;221012;Bei der Klimakrise reichen gute Vorsätze nicht;3;1;1;4;1;1;1;1;2;"Welche Klimakrise? Wer solchen MINT-feindlichen Unfug schreibt, hat schlich den Verstand abgegeben.
Was da sachwidrig zur Klimakrise umgedeutet wird? Praktisch alles. Die zugehörigen dois spare ich mir, ist angesichts solchen antiwissenschaftlichen Mülles eh vergeblich.";Beat Kneubühl;4;9;3;7;4;1;2;;;;
FAZ_015_001;FAZ_015;220912;Wie ein städtischer Platz an den Klimawandel angepasst wird;13;1;1;2;1;2;2;2;1;"Schön, mal wieder einen Artikel zu lesen in diesen Zeiten, der Anlass zur Freude.
Den Anwohnern im Ostend sei der neue, grüne Platz von Herzen gegönnt.";Pit Martens;1;1;1;7;1;4;3;;;;
FAZ_015_002;FAZ_015;220912;Wie ein städtischer Platz an den Klimawandel angepasst wird;13;1;1;2;1;2;2;2;1;"Bezeichnend und schade, dass erst der ""Klimawandel"" herhalten muss, um ""steinerne Tristesse"" zu beheben.";Johann Sajdowski;1;1;2;1;4;4;3;;;;
FAZ_015_003;FAZ_015;220912;Wie ein städtischer Platz an den Klimawandel angepasst wird;13;1;1;2;1;2;2;2;1;"Es dürften auch gerne mehr als 50% entsiegelt werden.
Außerdem darf man gespannt sein ob den Gartenarchitekten mehr einfällt als Bäume in Reih und Glied aufzustellen, wie am Goetheplatz.

Es gibt bei Architekten und Gärtnern, bzw. bei den Bürokraten eine Art Feigheit, die dazu führt ""moderne"", öde, serielle Lösungen zu wählen, mit denen man nichts falsch machen kann. Allerdings sind die per se falsch.
Es ist doch erbärmlich wenn es schon vor 200 Jahren mit den ""englischen"" Parks Lösungen gab, die naturnah, vielfältig und ansprechend wirken.";Franc Noel;1;2;1;3;4;4;3;;;;
FAZ_015_004;FAZ_015;220912;Wie ein städtischer Platz an den Klimawandel angepasst wird;13;1;1;2;1;2;2;2;1;Was haben die Frankfurter Grünen eigentlich aus der Zeit der Koalition mit der CDU vorzuweisen? Mir fällt da nix ein ... wer kann helfen?;Michael Kratel;4;9;9;1;4;4;3;;;;
FAZ_015_005;FAZ_015;220912;Wie ein städtischer Platz an den Klimawandel angepasst wird;13;1;1;2;1;2;2;2;1;Der Klimawandel ist an allem schuld und muß für alles herhalten. Im Buch 1984 hießt der noch Goldstein.;Friederike Heinrich;4;9;1;7;4;4;3;;;;
FAZ_015_006;FAZ_015;220912;Wie ein städtischer Platz an den Klimawandel angepasst wird;13;1;1;2;1;2;2;2;1;Frankfurt hat aber auch Pech mit seinen Plätzen. Zum großen Teil verströmen sie den Charme von ehemaligen Baustoffhöfen, Beispiel Goetheplatz, Konstabler Wache und Opernvorplatz am Willy-Brand-Platz. Zugegeben, mit der derzeitigen Truppe im Frankfurter Magistrat ist auch nichts anderes zu erwarten, hoffen wir auf die nächste Truppe ....;Wolfgang Körner;1;2;9;1;4;4;3;;;;
FAZ_015_007;FAZ_015;220912;Wie ein städtischer Platz an den Klimawandel angepasst wird;13;1;1;2;1;2;2;2;1;Eine Bekannte schaut seit Jahren aus dem Neubau links im Bild auf diesen Platz. Was sie beschreibt, legt die Vermutung nahe, dass die insbesondere abends und nachts den Platz Benutzende ( vielleicht besser: Heimsuchende), ihre Vorstellungen der Gestaltung dieses Platzes binnen Kurzem realisieren werden.;Fahrenheit 451;1;2;9;9;4;4;3;;;;
FAZ_015_008;FAZ_015;220912;Wie ein städtischer Platz an den Klimawandel angepasst wird;13;1;1;2;1;2;2;2;1;"Man könnte auch einfach mal alle Schulhöfe entsiegeln, das sind riesige Flächen. Dass Kinder dann mit schmutziger Kleidung nach Hause kommen könnten, ist vertretbar!
";Frankfurter;3;1;1;1;4;4;3;;;;
FAZ_015_009;FAZ_015;220912;Wie ein städtischer Platz an den Klimawandel angepasst wird;13;1;1;2;1;2;2;2;1;"Nicht weit vom Paul Arnsbergplatz an der Hanauerldst. wurde ein unansehnlicher Parkplatz von der Stadt lang und aufwendig umgebaut. Was ist er nach Abschluss der Bauarbeiten?
Ein schöner Parkplatz für Automobile, mit zwei, drei Bäumen!";radolfo;1;2;1;1;4;4;3;;;;
FAZ_015_010;FAZ_015;220912;Wie ein städtischer Platz an den Klimawandel angepasst wird;13;1;1;2;1;2;2;2;1;"Auch am Bruchfeldplatz sollen vor der Sanierung zahlreiche Bäume gefällt werden.

Das ist der falsche Weg. Integrieren, statt fällen ist die Lösung.

Das Wunder vom Paul Arnsberg Platz, also dass die Bäume wieder austreiben, muss erhalten und integriert werden.

Vielleicht sich mal an integrativen Schulen orientieren, da wird auch nicht alles ausgeschult, was nicht so gut gedeiht.";Tilo Schwichtenberg;1;2;1;1;4;4;3;;;;
FAZ_016_001;FAZ_016;220829;China entdeckt den Klimawandel;36;1;1;3;1;2;1;1;9;Ich habe nur wenig Länder erlebt, wo so verschwenderisch mit Energie umgegangen wird, wie in China. Der Grund: es interessiert niemanden, wieviel CO2 produziert wird. Energie ist außerdem relativ günstig. So wird fröhlich mit Landrover Defender, G63 AMG und Porsche Cayenne en masse der Shanghaier Stadtdschungel im Schritttempo durchquert. Chinesen kann man nur fassen, wenn man Ihnen klar macht, was dieses Verhalten für sie und ihre direkte Familie persönlich und zeitnah bedeutet, z.B. die Auswirkungen auf das persönliche Vermögen. Nur diese Kriterien sind relevant. Der Smog in der Mitte der 2010er wurde auch nur zum Thema, weil die gesundheitlichen Auswirkungen auf jeden einzelnen klar gemacht wurden.;Rainer Becker;1;2;1;6;4;4;3;;;;
FAZ_016_002;FAZ_016;220829;China entdeckt den Klimawandel;36;1;1;3;1;2;1;1;9;"Wie immer: Dank an Friederike Böge für ihre informativen Berichte.

Zwei Anmerkungen:
Die Senkung der Feinstaubbelastung in Beijing um 63% ist zwar bemerkenswert, kommt aber von einem extrem hohen Niveau, so dass die aktuelle Feinstaubbelastung noch immer vergleichsweise hoch ist. Zudem handelt es sich hier um die Hauptstadt, die mit Präferenz behandelt wird.

Wie sieht es in Deutschland aus?
Die GRÜNEN ziehen es aus ideologischen Gründen vor, Kohlekraftwerke in wieder Betrieb zu nehmen, anstatt bestehende Atomkraftwerke weiter zu betreiben.
Auch hier geht 'Eigenwohl' vor Gemeinwohl.";Martin Fuchs;2;9;1;7;1;4;3;;;;
FAZ_016_003;FAZ_016;220829;China entdeckt den Klimawandel;36;1;1;3;1;2;1;1;9;"""Schlimmste Dürre und Hitzewelle seit Beginn der Aufzeichnungen"" - bei solchen Sätzen (die öfter zu hören sind) fehlt regelmäßig die genaue Zeitbestimmung. Seit wann gibt es also diese Aufzeichnungen?";Axel Perlwitz;4;9;9;7;4;1;3;;;;
FAZ_016_004;FAZ_016;220829;China entdeckt den Klimawandel;36;1;1;3;1;2;1;1;9;"""Chinesische Klimaschützer hoffen, dass diese Erfahrungen einen Bewusstseinswandel bewirken.""

Wohl kaum - so verrückt sind die Chinesen und die chinesische Führung nicht.
Selbst den Chinesen ist klar - der Klimawandel kann nicht von Menschen gesteuert werden oder ist weitestgehend steuerbar -";Dirk Könen;1;3;3;2;4;1;2;;;;
FAZ_016_005;FAZ_016;220829;China entdeckt den Klimawandel;36;1;1;3;1;2;1;1;9;"China entdeckt nicht erst jetzt den Klimawandel. China hat in den letzten 20 Jahren leise und pragmatisch viele Umweltmaßnahmen erfolgreich vollzogen, obwohl das vielen nicht gepaßt hat, und wird auch so weiterverfahren. Die Ergebnisse sind überall in China zu sehen und wären eine Analyse in der FAZ wert. Wenn ich parallel dazu die Entwicklungen der letzten 20 Jahre in unserem Land betrachte, können wir diesbezüglich einiges von China lernen. Und nicht immer mit dem Finger auf andere zeigen.
";JaneZhang;4;9;1;1;4;1;3;;;;
FAZ_016_006;FAZ_016;220829;China entdeckt den Klimawandel;36;1;1;3;1;2;1;1;9;Weder der EU noch China wird es gelingen, die CO2 Emissionen in den nächsten 20 Jahren merklich abzusenken. Es gibt einfach zu viele zusätzliche Belastungen. Um nur einige in loser Reihe zu erwähnen: Pelletheizungen, Lithium-Abbau, Ukraine-Krieg, Putins Flammen (Gas-Abfackelung), Vulkanausbrüche (Island), Bevölkerungswachstum, Auftauende Permafrostböden, Infrastrukturinvestitionen in Klima- und Mobiltätswende.;Christoph Weise;4;9;2;2;4;4;3;;;;
FAZ_016_007;FAZ_016;220829;China entdeckt den Klimawandel;36;1;1;3;1;2;1;1;9;"Wann fängt die Politik an, sich mit den Klimawandelfolgeschäden zu beschäftigen und hier Reesourcen reinzustecken, anstatt immer noch einem unerreichbaren 2% Ziel hinterherzulaufen.
Das wäre mal wieder Politik jenseits von Ideologien.";Matzbach;2;9;2;1;4;4;3;;;;
FAZ_016_008;FAZ_016;220829;China entdeckt den Klimawandel;36;1;1;3;1;2;1;1;9;Strommix-Daten einkassiert und wieder neu aufgelegt. Allerdings mit zweifelhaften Werten. Am Sonntag wirklich dieselben Werte wie samstags?;Udo Lorenz;4;9;9;3;4;4;3;;;;
FAZ_024_001;FAZ_024;220613;"""Gegen den Klimawandel antrinken""";4;1;1;1;1;2;2;2;1;"Zum Thema Piwi-Weine gibt es den spannenden Podcast-Beitrag ""Was wächst im Weinberg der Zukunft?"" mit den beiden Protagonistinnen Eva Vollmer und Hanneke Schönhals unter www.rheinhessen.de/podcast";Trullodri;1;1;9;3;4;4;3;;;;
FAZ_024_002;FAZ_024;220613;"""Gegen den Klimawandel antrinken""";4;1;1;1;1;2;2;2;1;"Im ökologischen Weinanbau 3-4kg Kupfer pro Hektar im Jahr.
Im konventionellen Weinanbau ca 20 x soviel.
Ob Kupfer giftig ist bzw die Böden schädigt, ist umstritten, kommt ja auch in der Natur vor.
Aber, größere Mengen sind garantiert nicht gut......";Wolfgang Kurz;1;1;1;9;4;4;3;;;;
FAZ_024_003;FAZ_024;220613;"""Gegen den Klimawandel antrinken""";4;1;1;1;1;2;2;2;1;Das Problem der Piwis u. der Bioweine ist doch ganz einfach: sie schmecken einfach nicht. Deshalb reden die VdPler auch von Gutswein (der einfachsten Kategorie) u. Cuvees. Und im Vertrieb von Discountern u. Bio-Läden.;Klaus Mayer;2;3;9;3;4;4;3;;;;
FAZ_022_001;FAZ_022;220709;Vom Krieg zum Klimawandel;96;1;1;2;1;2;2;2;2;"Ziele größtenteils - zumindest aktuell - völlig irreal, die Versprechungen ebenfalls und außerdem sehr teuer...und wer zahlt am Ende? -> die deutschen SteuerzahlerInnen!
Tolle Außenpolitik!";Helge Peters;1;3;2;1;4;4;3;;;;
FAZ_022_002;FAZ_022;220709;Vom Krieg zum Klimawandel;96;1;1;2;1;2;2;2;2;"Die größte Konferenz mit den wichtigsten Staaten der Welt. Selbst die neue Regierung Australiens nutzt die Konferenz, um das Verhältnis zu China zu reparieren.
Frau Baerock stänkert lieber gegen China.

Offenbar für Deutschland außer Spesen nichts gewesen. Spaziergang mit Journalisten am tropischen Strand, nett. Hoffentlich hatte sie einen Badeanzug dabei. Fazit: das Außenministerium ist fehlbesetzt.";Hans Wolter;4;9;9;1;4;2;3;;;;
FAZ_022_003;FAZ_022;220709;Vom Krieg zum Klimawandel;96;1;1;2;1;2;2;2;2;Toll wie Fr. Baerbock ihren CO2 auf Steuerzahlerkosten explodieren lässt. Wasser predigen und Wein trinken fällt mir da ein.;harald schneider;4;9;2;1;4;4;3;;;;
FAZ_022_004;FAZ_022;220709;Vom Krieg zum Klimawandel;96;1;1;2;1;2;2;2;2;"Ich kann an dem, was Frau Baerbock hier sagt und tut nichts Falsches erkennen.
Politisch und oekon. kommt es darauf an, dass wir zunaechst in D. u. Europa den Ausbau der EE so rasch wie moeglich vorantreiben. Das hilft energie-, umwelt- und aussenpolitisch. Letzteres vor allem, weil damit die Finanzierung von despotischen und autoritaeren Regimen bzw. deren innen- u. aussenpolitische Greueltaten lfr. massiv erschwert werden. Selbst voelkerrechtswidrige Kriege wie den der USA und einiger Willigen gegen den Irak waere damit die oekon. Grundlage entzogen.";illimani1957;3;1;1;1;4;4;3;;;;
FAZ_022_005;FAZ_022;220709;Vom Krieg zum Klimawandel;96;1;1;2;1;2;2;2;2;Das wäre der richtige Weg. Anstatt Unsummen und sinnlose Klimaprojekte zu versenken, sollten wir lieber einen Großteil des Geld für Vorsorge ausgeben, in Deutschland und in Ländern, die mit uns kooperieren. Der Klimawandel wird sich durch Deutschland nicht aufhalten lassen.;Heinrich Ludger Keizer;3;3;2;1;4;4;3;;;;
FAZ_022_006;FAZ_022;220709;Vom Krieg zum Klimawandel;96;1;1;2;1;2;2;2;2;Chapeau! Apokalypse perfekt inszeniert. Und mittendrin unser aller Aussenministerin, und das beste: sie kennt die Rettung.;Udo Lorenz;4;9;3;1;4;4;3;;;;
FAZ_022_007;FAZ_022;220709;Vom Krieg zum Klimawandel;96;1;1;2;1;2;2;2;2;"Sie inszeniert sich wahnsinnig gern. Hat sie stets ihr Kamerateam dabei?
Wer ist nicht noch alles vom Klimwandel bedroht? Wer bekommt Geld von D, damit es nicht so schlimm wird? Erinnert an A. Merkels Afrika-Tour …";Heidrun Schuppan;1;3;2;1;4;4;3;;;;
FAZ_022_008;FAZ_022;220709;Vom Krieg zum Klimawandel;96;1;1;2;1;2;2;2;2;Warum darf Frau Baerbock herumfliegen (mit dem Segellinienflugzeug, wie ich annehme) und Steuergeld versprechen? Sehr wahrscheinlich auch noch, ohne sich im Mindesten darum zu kümmern, ob es bestimmungsgemäß verwendet wird. Doppelfehler würde ich sagen. Kommt sie denn rechtzeitig zur Hochzeit von Herrn Lindner zurück?;Peter Walz;1;3;2;1;4;4;3;;;;
